Customer ID,Gender,Birthdate,Transaction Amount,Date,Merchant Name,Category
928833,F,23-10-1990,115.85,22-02-2023,"Hill, Velasquez and Long",Clothing
221424,M,23-10-1991,811.41,27-08-2023,"Martin, Rowe and Hill",Electronics
558832,M,26-10-1977,163.27,27-01-2023,Alvarez-Wilson,Market
432882,F,20-10-2003,149.99,21-07-2023,Smith-Briggs,Cosmetic
604673,M,1/11/1955,82.92,10/1/2023,Parsons Inc,Restaurant
729265,F,31-10-1959,176.99,22-08-2023,Matthews-Ross,Electronics
361892,F,27-10-1973,286.36,19-04-2023,"Myers, Stone and Freeman",Market
858489,F,23-10-1990,32.96,11/5/2023,Thomas-Sandoval,Restaurant
35284,F,27-10-1974,287.67,22-07-2023,Jones-Pierce,Market
723891,F,1/11/1954,75.75,24-05-2023,Grimes Group,Restaurant
669929,F,20-10-2003,42.97,13-09-2023,"Lopez, Davis and Jones",Clothing
341880,,20-10-2000,63.28,24-05-2023,"Estrada, Fischer and Jones",Clothing
283856,M,26-10-1976,796.26,12/9/2023,Walter and Sons,Travel
913296,F,21-10-1997,2202.33,11/7/2023,Simmons Ltd,Travel
258993,M,26-10-1979,377.1,5/7/2023,"Moore, Ferguson and Case",Electronics
592981,F,20-10-2002,191.47,17-06-2023,"Hendricks, Kelly and Love",Cosmetic
472532,M,25-10-1980,55,20-05-2023,Mueller-Poole,Cosmetic
764741,F,30-10-1961,2376.55,4/6/2023,"Lara, Dixon and Payne",Travel
511236,F,27-10-1975,19.75,5/8/2023,"Murphy, Cobb and Willis",Cosmetic
546921,M,25-10-1983,154.55,5/5/2023,Page Ltd,Cosmetic
176556,F,25-10-1982,802.85,17-02-2023,Mack Inc,Electronics
907669,M,31-10-1959,200.71,16-06-2023,Hudson-Gonzales,Clothing
296651,M,23-10-1990,859.22,24-06-2023,Stevenson LLC,Travel
57228,F,2/11/1949,931.48,3/5/2023,"Trevino, Ward and Smith",Electronics
998183,F,19-10-2004,125.19,1/8/2023,"Brown, Booker and Mccormick",Cosmetic
979926,,1/11/1952,56.81,26-01-2023,"Salas, Flowers and Mckinney",Restaurant
741762,F,1/11/1954,175.56,20-01-2023,Sloan-Jenkins,Clothing
301646,F,19-10-2004,597.92,3/6/2023,Clark Inc,Electronics
924803,,23-10-1989,214,14-05-2023,Mullins-Lambert,Clothing
614656,M,22-10-1992,92.43,4/7/2023,Thomas-Wood,Restaurant
112977,F,31-10-1959,772.85,17-02-2023,Ward-Morris,Electronics
34552,F,1/11/1955,205.44,19-01-2023,Brooks LLC,Market
561456,F,28-10-1968,116.29,27-06-2023,Wheeler PLC,Clothing
977466,M,29-10-1964,213.44,18-02-2023,Oconnell LLC,Market
151383,M,22-10-1992,1578.68,22-09-2023,Mason PLC,Travel
526633,M,24-10-1987,630.36,29-07-2023,Jones-Herrera,Electronics
811255,F,25-10-1983,548.04,28-04-2023,Adams and Sons,Electronics
997044,M,25-10-1983,1341.44,13-09-2023,"Elliott, Bates and Garcia",Travel
590961,F,23-10-1988,282.19,10/1/2023,"Higgins, Hall and Davis",Market
766568,M,1/11/1955,84.63,11/10/2023,Schultz-Ramirez,Cosmetic
505823,F,31-10-1959,31.22,2/8/2023,"Williams, Wyatt and Cox",Cosmetic
856812,M,25-10-1983,135.25,30-04-2023,"Campbell, Douglas and Taylor",Clothing
863345,M,23-10-1989,602.22,4/7/2023,Johnson-Mora,Electronics
373587,M,25-10-1980,645.36,10/3/2023,Gonzalez-Tran,Electronics
652103,F,31-10-1958,132.95,23-08-2023,Mendez-Howell,Cosmetic
848763,F,29-10-1967,163.08,13-01-2023,Miller-Lamb,Clothing
593635,M,19-10-2004,46.92,1/1/2023,Medina PLC,Restaurant
216051,F,29-10-1966,68.67,19-07-2023,Weaver-Hernandez,Restaurant
554001,F,22-10-1992,1823.71,24-03-2023,Garrett and Sons,Travel
325241,,20-10-2000,150.42,28-07-2023,Mullins PLC,Clothing
875477,F,28-10-1971,102.77,10/8/2023,Andersen LLC,Electronics
218255,F,2/11/1949,2912.32,6/1/2023,"Oliver, Williams and Hill",Travel
239992,F,20-10-2000,2840.77,6/3/2023,Travis Group,Travel
547726,,27-10-1974,399.59,10/3/2023,Friedman Ltd,Electronics
14386,M,28-10-1970,91.84,6/1/2023,Anderson-Short,Restaurant
811363,M,23-10-1991,69.33,5/5/2023,"Smith, Bell and Erickson",Restaurant
133598,,21-10-1997,255.46,4/7/2023,"Mckee, Lawrence and Mann",Market
616762,F,28-10-1971,416.22,3/2/2023,"Dixon, Martin and Martin",Travel
794261,F,26-10-1976,12.61,15-07-2023,Romero-Moore,Restaurant
343875,F,31-10-1959,19.54,29-04-2023,Robinson-Keller,Restaurant
506663,M,20-10-2001,56.61,13-09-2023,"Wheeler, Thomas and Winters",Cosmetic
313289,F,26-10-1978,729.7,27-06-2023,"Lynch, Hernandez and Berger",Electronics
314053,M,25-10-1980,861.39,3/5/2023,Santos-Jones,Electronics
682354,M,30-10-1963,155.97,11/10/2023,Buchanan-Walter,Electronics
622868,M,27-10-1975,978.68,21-08-2023,Johnson-Williams,Electronics
762591,F,31-10-1959,124.81,4/5/2023,"Gregory, Brown and Williams",Cosmetic
417462,,2/11/1950,1334.77,14-10-2023,Jensen-Francis,Travel
368174,F,29-10-1964,30.88,27-02-2023,Ortiz-Ellis,Cosmetic
398649,M,27-10-1974,247.79,18-09-2023,Kramer PLC,Market
737157,,2/11/1948,59.63,22-07-2023,Roberts Inc,Cosmetic
904432,M,20-10-2003,288.37,19-03-2023,"Macias, Edwards and Mcknight",Clothing
903378,,23-10-1988,461.3,10/6/2023,"Myers, Riggs and Miller",Market
433526,,25-10-1982,136.29,14-04-2023,Heath-Hensley,Electronics
144560,M,20-10-2002,2875.41,10/2/2023,Johnson PLC,Travel
386647,F,26-10-1977,81.38,20-01-2023,Gonzalez Ltd,Market
623449,F,1/11/1952,30.31,19-09-2023,"Miller, Mcfarland and Davis",Restaurant
383870,F,21-10-1996,165.45,8/3/2023,"Berry, Russell and Todd",Clothing
275481,M,20-10-2003,170.78,28-02-2023,"Porter, Parks and Welch",Cosmetic
962304,M,31-10-1956,283.77,1/7/2023,"Lam, Long and Luna",Clothing
483334,,25-10-1982,1964.78,6/4/2023,Williams-Gregory,Travel
551823,F,26-10-1977,1647.45,13-09-2023,Miller-Harvey,Travel
873403,,23-10-1989,651.69,6/5/2023,Coleman LLC,Travel
984568,F,22-10-1994,55.64,7/10/2023,Cooper Group,Cosmetic
337362,F,25-10-1981,633.07,5/1/2023,Stephens PLC,Electronics
544731,F,29-10-1966,527.37,14-05-2023,Ward-Dixon,Travel
337908,F,24-10-1987,146.16,9/9/2023,"Taylor, Davis and Martin",Electronics
894914,F,21-10-1999,29.44,20-04-2023,"Young, Roberts and Bell",Restaurant
399627,F,1/11/1953,2707.98,7/7/2023,Tucker-Robinson,Travel
556186,M,30-10-1962,303.62,8/6/2023,Luna-Ashley,Electronics
666221,F,1/11/1953,236.38,26-02-2023,Smith PLC,Clothing
474440,M,2/11/1948,118.57,13-04-2023,Hicks-Cunningham,Cosmetic
82014,M,24-10-1986,58.28,16-01-2023,Warner-Mason,Restaurant
209845,M,28-10-1970,556.79,5/7/2023,"Miller, Gomez and Harris",Electronics
843977,M,21-10-1997,446.68,27-03-2023,"Lee, Jackson and Gonzalez",Electronics
55927,M,31-10-1956,147.86,22-02-2023,Reed-Khan,Market
419071,M,30-10-1960,168.13,8/2/2023,Bentley Inc,Clothing
240295,M,1/11/1953,220.42,17-09-2023,Watson PLC,Market
29936,F,1/11/1954,84.9,10/3/2023,"Murray, Mcintyre and Smith",Clothing
420248,M,23-10-1990,35,13-04-2023,Gomez Ltd,Restaurant
929086,M,22-10-1994,390.48,10/9/2023,Buckley Inc,Market
356281,,2/11/1948,977.8,18-01-2023,"Moore, Newton and Williams",Travel
957764,M,31-10-1956,52.66,12/3/2023,"Butler, Evans and Sims",Clothing
809877,M,23-10-1991,52.76,4/6/2023,Allen-Ward,Clothing
785137,F,21-10-1996,157.77,28-05-2023,Hill-Ingram,Cosmetic
803174,M,21-10-1998,183.49,9/6/2023,Strong-Douglas,Cosmetic
389369,F,31-10-1957,39.64,4/3/2023,"Adams, Moyer and Foster",Market
54394,F,2/11/1951,71.87,30-03-2023,"Pearson, Gay and Green",Cosmetic
814565,,26-10-1978,151.99,20-06-2023,Owens Inc,Cosmetic
298662,F,28-10-1968,94.29,20-01-2023,Jefferson LLC,Restaurant
364974,F,31-10-1958,2128.69,19-07-2023,Payne LLC,Travel
973696,M,27-10-1975,75.62,15-07-2023,"Prince, Nelson and Martin",Restaurant
978221,M,26-10-1979,14.12,12/10/2023,Fox-Miranda,Restaurant
13348,M,2/11/1950,755.1,24-08-2023,"Cohen, Mccoy and Williams",Electronics
896139,F,1/11/1955,1946.7,5/2/2023,Roman PLC,Travel
969470,F,30-10-1963,156.15,17-09-2023,"Heath, Wolfe and Peters",Clothing
205030,M,26-10-1976,12.92,3/3/2023,"Bauer, Cross and Bennett",Restaurant
380634,F,1/11/1952,994.35,12/4/2023,Olson Group,Electronics
251519,M,30-10-1961,1519.68,25-09-2023,Marshall-Flores,Travel
545777,M,31-10-1958,10.58,17-05-2023,Gregory-James,Restaurant
262402,M,20-10-2003,360.44,10/5/2023,"Leonard, Moore and Dennis",Market
993772,F,25-10-1982,1131.32,4/2/2023,Howard-Moran,Travel
171987,F,1/11/1953,97.02,11/10/2023,Lewis Group,Restaurant
704737,F,26-10-1978,769.29,4/8/2023,Baldwin Ltd,Electronics
246787,M,27-10-1974,2718.59,1/2/2023,Schroeder Inc,Travel
751589,M,30-10-1963,54.09,22-08-2023,Nelson LLC,Restaurant
254468,M,2/11/1950,130.44,31-03-2023,Hobbs-Evans,Cosmetic
651224,M,25-10-1982,219.69,6/7/2023,Maldonado LLC,Travel
203751,M,27-10-1973,66.74,14-05-2023,Gardner-Sanchez,Clothing
409985,M,28-10-1970,248.63,22-06-2023,"Hernandez, Shaw and Mcconnell",Market
885772,F,22-10-1994,48.44,21-09-2023,"Carroll, Simon and Stewart",Restaurant
543959,F,27-10-1974,815.78,23-02-2023,"Hall, Allen and Yang",Electronics
514487,M,20-10-2003,46.41,11/9/2023,"Koch, Ross and Mcdonald",Clothing
52472,M,22-10-1992,867.13,1/8/2023,Sutton-Wilkerson,Electronics
465977,M,29-10-1964,329.03,12/9/2023,Moore-Guerra,Market
164096,F,24-10-1987,141.17,4/1/2023,"Smith, Howell and Blair",Market
183191,,25-10-1980,84.94,12/3/2023,May-Harmon,Market
684121,F,24-10-1987,173.89,2/6/2023,"Barry, Brown and Nelson",Clothing
121462,F,21-10-1997,48.03,22-02-2023,Reynolds Inc,Restaurant
826120,F,23-10-1991,187.15,16-01-2023,"Mendoza, Flores and Ochoa",Travel
646303,F,31-10-1958,210.78,3/6/2023,Bates Ltd,Clothing
227165,F,24-10-1987,351.96,8/5/2023,Davis-Scott,Market
51354,F,20-10-2003,78.51,5/8/2023,Roberts Inc,Restaurant
898527,,22-10-1994,764.27,6/1/2023,Clark LLC,Travel
542147,F,2/11/1949,65.21,2/8/2023,"Singleton, Rivera and Perez",Market
618515,M,20-10-2003,64.77,6/6/2023,Martinez-York,Clothing
983833,M,22-10-1994,68.21,2/2/2023,"Fry, Adams and Johnson",Restaurant
198820,F,25-10-1981,1075.95,25-06-2023,Stephens-Edwards,Travel
818698,M,22-10-1993,1058.86,19-08-2023,"Hinton, Ross and Smith",Travel
395232,M,2/11/1948,164.52,16-02-2023,Sampson Inc,Clothing
916753,M,24-10-1984,144.48,26-08-2023,"George, Saunders and Powers",Clothing
519662,,2/11/1948,22.17,18-07-2023,"Fernandez, Dean and Harris",Restaurant
483360,M,23-10-1989,84.16,25-04-2023,Dixon and Sons,Cosmetic
595132,F,23-10-1989,239.91,20-08-2023,Simpson Ltd,Clothing
857149,M,22-10-1992,27.28,1/3/2023,Lewis-Nguyen,Cosmetic
836654,F,2/11/1951,592.94,8/2/2023,Palmer and Sons,Electronics
940167,M,1/11/1954,138.27,17-04-2023,Franco PLC,Cosmetic
551717,F,23-10-1989,294.39,2/4/2023,Mcclain-Duncan,Clothing
161459,F,23-10-1989,95.91,25-05-2023,Mack Group,Restaurant
269635,F,27-10-1972,853.12,11/2/2023,"Henry, Lewis and Johnson",Electronics
436820,M,2/11/1951,408,15-08-2023,Gonzalez-Hatfield,Market
34209,M,22-10-1994,60.4,28-01-2023,Wilkins-Cooper,Clothing
544854,M,30-10-1963,137.76,3/7/2023,Garza-Morales,Cosmetic
762950,F,28-10-1969,70.38,2/1/2023,Levy Inc,Market
349965,M,25-10-1980,861.92,17-05-2023,"Moore, Reyes and Craig",Electronics
234563,F,26-10-1977,128.39,26-07-2023,Jackson Group,Electronics
766644,F,31-10-1957,208.45,28-03-2023,Bradley LLC,Electronics
386079,M,25-10-1982,264.84,10/9/2023,Hernandez-Sandoval,Electronics
622864,M,30-10-1963,116.63,7/4/2023,Hunt-Daniel,Cosmetic
196907,F,21-10-1997,195.52,12/7/2023,Baldwin-Thomas,Cosmetic
197368,M,31-10-1958,70.25,13-04-2023,"Perez, Chapman and Reid",Cosmetic
829341,M,30-10-1960,960.39,16-05-2023,"Salazar, Martinez and Murphy",Electronics
717342,M,23-10-1988,1570.67,4/7/2023,Carlson Inc,Travel
247412,M,20-10-2001,285.06,8/8/2023,Ramos Ltd,Market
146124,F,20-10-2003,678.39,3/3/2023,Willis PLC,Electronics
227892,F,31-10-1958,142.88,17-03-2023,Jones-Harris,Market
669121,F,23-10-1990,108.19,25-09-2023,Schwartz PLC,Clothing
892582,M,26-10-1978,44.38,28-09-2023,Arroyo-Weaver,Cosmetic
474761,,24-10-1985,2655.29,27-02-2023,"Benton, Wagner and Chandler",Travel
771156,M,23-10-1990,135.51,18-06-2023,Joseph-Rodriguez,Cosmetic
455336,,22-10-1992,397.13,31-01-2023,Lewis-Wilson,Market
343642,F,20-10-2003,100.61,15-01-2023,Rosales PLC,Market
869401,M,24-10-1987,25.31,14-03-2023,Davis LLC,Market
339117,M,29-10-1966,63.49,3/8/2023,Peterson-Fowler,Clothing
349959,F,27-10-1973,27.67,11/5/2023,Schmidt and Sons,Restaurant
116037,M,26-10-1977,15.15,22-08-2023,Gonzalez Inc,Restaurant
56082,F,31-10-1957,344.24,10/6/2023,Berry Group,Travel
272175,F,24-10-1987,813.81,4/3/2023,Foster Ltd,Travel
614332,M,22-10-1995,322.37,4/9/2023,"Foster, Whitaker and Miller",Market
117226,M,25-10-1982,135.55,13-07-2023,Moody-Salinas,Cosmetic
390831,F,22-10-1994,25.82,9/3/2023,Cross Group,Clothing
924028,M,30-10-1963,197.61,9/5/2023,Fowler-Calhoun,Electronics
761388,M,27-10-1974,120.33,25-08-2023,"Cantrell, Juarez and King",Cosmetic
738821,M,29-10-1964,2282.64,8/1/2023,Green Ltd,Travel
289678,M,2/11/1948,90.53,3/10/2023,Griffith-Brown,Electronics
2569,F,22-10-1993,413.45,4/5/2023,Brown Ltd,Market
57036,M,29-10-1966,257.64,17-05-2023,Mcclain Group,Clothing
944187,F,25-10-1980,87.17,12/8/2023,Thomas Inc,Cosmetic
957619,M,24-10-1985,216.66,21-04-2023,"Arias, Thomas and White",Electronics
990673,M,24-10-1985,833.73,6/8/2023,Taylor Inc,Electronics
894316,F,26-10-1978,240.6,7/8/2023,Ali-Diaz,Clothing
801461,F,24-10-1987,1616.56,29-09-2023,"Carrillo, Murphy and Wilson",Travel
679943,F,24-10-1985,304.51,6/2/2023,"Anderson, Malone and Bailey",Market
161339,,27-10-1975,589.24,14-05-2023,"Patton, Brown and Mckenzie",Electronics
761496,F,28-10-1970,60.81,21-07-2023,"Ryan, Castillo and Russell",Restaurant
576106,F,20-10-2001,123.99,7/8/2023,"Shields, Cox and Murray",Electronics
496589,F,25-10-1981,626.23,2/7/2023,Wallace Inc,Electronics
640647,M,26-10-1976,165.84,28-09-2023,Peterson-Wilson,Cosmetic
981689,F,31-10-1958,2735.5,22-01-2023,"Montes, Suarez and Williams",Travel
331113,F,27-10-1975,37.42,4/9/2023,Schroeder Inc,Market
533064,F,26-10-1979,81.16,30-05-2023,Frazier-Kelly,Restaurant
260643,M,27-10-1975,2241.23,12/6/2023,"Hughes, Martin and Garcia",Travel
364792,M,21-10-1998,83.15,13-04-2023,Price-Johnson,Cosmetic
496130,M,28-10-1969,37.98,9/7/2023,"Robinson, Blankenship and Pineda",Cosmetic
691725,F,1/11/1954,60.13,16-03-2023,Johnson-Taylor,Clothing
382393,F,20-10-2002,267.08,12/10/2023,Wells-James,Market
200691,M,21-10-1998,67.12,27-04-2023,Gonzalez PLC,Restaurant
582319,,31-10-1959,1528.49,25-01-2023,Barnes-Arias,Travel
681677,F,24-10-1985,90.38,31-05-2023,"English, Bonilla and Gray",Restaurant
652595,F,2/11/1949,23.53,23-07-2023,Miller-Haynes,Market
519367,F,19-10-2005,78.8,5/3/2023,Porter-Villanueva,Cosmetic
969550,M,28-10-1969,116.81,5/1/2023,Lewis Group,Electronics
59276,M,30-10-1960,51.11,26-07-2023,"Gilbert, Mcguire and Henderson",Cosmetic
550536,,2/11/1951,2232.2,22-02-2023,"Parker, Murray and Schwartz",Travel
426551,M,25-10-1983,117.42,16-06-2023,Wolfe-Hopkins,Clothing
234841,F,20-10-2002,64.51,1/2/2023,Gomez Group,Restaurant
708393,F,23-10-1991,310.46,8/9/2023,Simpson Ltd,Electronics
153661,F,31-10-1956,11.07,13-06-2023,Johnson LLC,Restaurant
213397,F,24-10-1984,119.71,7/2/2023,Moyer and Sons,Cosmetic
230673,F,2/11/1951,1501.17,5/2/2023,Mcmahon LLC,Travel
579581,F,2/11/1949,11.72,26-09-2023,Gentry and Sons,Restaurant
458474,F,21-10-1996,17.21,11/3/2023,Porter Group,Restaurant
977193,F,26-10-1976,120.21,19-02-2023,Henry Group,Cosmetic
926652,M,25-10-1980,234.67,5/9/2023,Pugh-Smith,Clothing
417252,F,22-10-1993,2514.02,9/5/2023,Anderson-Vega,Travel
329909,F,27-10-1972,299.45,9/10/2023,David-Smith,Clothing
301559,F,1/11/1953,251.92,23-07-2023,Williams-Page,Market
138084,F,1/11/1955,2437.67,16-07-2023,Hall-Woods,Travel
282972,F,26-10-1978,55.94,4/1/2023,Matthews-Fritz,Cosmetic
540337,M,1/11/1954,1928.83,22-02-2023,"Smith, Sexton and Quinn",Travel
173710,M,2/11/1951,65.73,7/4/2023,"Green, Leach and Torres",Restaurant
212453,F,23-10-1988,27.52,22-08-2023,Johnson-Newman,Cosmetic
701017,M,24-10-1985,1701.15,11/7/2023,Johnson PLC,Travel
259428,,1/11/1952,495.95,29-08-2023,Anderson-Pace,Electronics
920423,M,27-10-1972,297.16,12/7/2023,Lee-Bolton,Clothing
390736,F,23-10-1990,11.23,14-08-2023,"Boyer, Wilson and Morris",Cosmetic
27774,M,29-10-1966,159.86,6/8/2023,"Huffman, Gomez and Burnett",Clothing
978066,F,1/11/1953,942.95,30-08-2023,Collins-Bradley,Electronics
918283,M,25-10-1982,1291.9,17-01-2023,Wood-Rice,Travel
777764,F,31-10-1959,70.31,18-06-2023,"Scott, Luna and Baker",Restaurant
573549,M,2/11/1949,176.65,27-09-2023,Jacobson Group,Market
686096,F,23-10-1990,195.47,14-07-2023,Scott Group,Cosmetic
249040,M,24-10-1985,251.86,9/8/2023,Gilbert-Allen,Travel
714708,M,26-10-1977,57.46,22-07-2023,Brown-Bush,Clothing
441584,M,27-10-1975,96.72,4/6/2023,Dixon Ltd,Cosmetic
683262,F,27-10-1973,282.94,12/3/2023,Thomas-Pham,Market
544370,F,21-10-1996,601.38,18-09-2023,"Cooper, Brooks and Michael",Electronics
316308,M,31-10-1956,305.91,3/9/2023,Yu-Owen,Market
593625,F,29-10-1964,35.31,3/6/2023,Baldwin-Davis,Restaurant
91453,M,31-10-1957,194.2,22-06-2023,Hall Inc,Clothing
993622,F,29-10-1966,657.7,6/8/2023,"Gay, Reed and Martin",Travel
580384,F,19-10-2004,747.27,28-02-2023,"Molina, Berry and Crawford",Electronics
735946,F,31-10-1959,59.53,5/1/2023,Sherman and Sons,Clothing
926181,F,20-10-2001,85.59,19-05-2023,"Brown, Robles and Edwards",Clothing
766993,F,30-10-1961,53.9,24-03-2023,Mitchell-Levy,Cosmetic
481922,F,25-10-1981,147.64,14-03-2023,Coffey-Le,Cosmetic
680051,F,31-10-1956,86.98,6/9/2023,Moore-Dickson,Restaurant
758415,M,2/11/1948,1969.58,15-07-2023,Kelly Ltd,Travel
856820,M,20-10-2002,215.78,12/2/2023,Pierce-Moore,Clothing
66858,F,31-10-1959,156.71,11/8/2023,"King, Cuevas and Black",Clothing
262908,M,30-10-1963,1979.35,29-09-2023,Branch-Hunter,Travel
29306,M,22-10-1992,2105.93,25-06-2023,"Farmer, Daniels and Sanchez",Travel
490071,F,1/11/1953,226.88,8/3/2023,"Malone, Miller and Chase",Travel
43037,M,29-10-1965,1206.32,17-08-2023,Hampton-Juarez,Travel
26348,F,23-10-1988,1996.31,28-01-2023,Hill Group,Travel
269466,F,29-10-1967,295.76,29-03-2023,"Jennings, Carroll and Brown",Clothing
704043,F,26-10-1976,57.71,1/3/2023,Coleman LLC,Clothing
263953,F,1/11/1954,51.34,26-02-2023,"Harding, Villarreal and Matthews",Restaurant
343956,M,23-10-1991,1419.18,29-01-2023,Jordan-Edwards,Travel
188934,M,28-10-1968,32.29,4/6/2023,"Gonzalez, Griffith and Michael",Restaurant
578442,F,2/11/1951,2566.53,28-02-2023,Barnett Inc,Travel
932810,F,21-10-1997,419.28,22-04-2023,Wells LLC,Electronics
234515,F,25-10-1981,2612.8,5/1/2023,Manning LLC,Travel
932834,F,2/11/1948,52.06,6/7/2023,Price PLC,Cosmetic
604095,M,30-10-1962,208.25,1/3/2023,"Vasquez, Hansen and Martinez",Clothing
804893,F,2/11/1948,378.31,5/10/2023,Matthews-Medina,Electronics
530519,,24-10-1985,1608.52,10/9/2023,"Carr, Shaw and Davis",Travel
35515,M,30-10-1961,219.69,20-08-2023,Thompson-Reynolds,Market
155077,F,31-10-1957,258.51,13-07-2023,Green-Poole,Market
31930,F,19-10-2005,28.35,10/4/2023,Christian-Sullivan,Restaurant
232827,M,31-10-1956,297.67,14-02-2023,Morgan LLC,Clothing
775810,M,25-10-1980,70.28,16-08-2023,White Inc,Market
730735,F,2/11/1948,150.14,15-02-2023,"Ingram, Estrada and Kennedy",Cosmetic
211189,F,1/11/1953,15.52,17-05-2023,Oconnell Ltd,Cosmetic
153742,M,29-10-1965,58.35,26-06-2023,Baird Group,Restaurant
805840,,2/11/1949,992.82,19-01-2023,"Buck, Wilson and Green",Electronics
705511,F,19-10-2005,2810.44,24-02-2023,"Hoffman, Gonzales and Pitts",Travel
802555,F,1/11/1954,159.65,17-02-2023,Phillips-Garza,Cosmetic
521078,M,26-10-1979,66.66,19-07-2023,Johnson-Smith,Restaurant
929713,F,2/11/1949,142.37,2/2/2023,"Fox, Martinez and Schwartz",Travel
62447,M,25-10-1983,36.35,18-02-2023,"Johnson, Trevino and Mcmahon",Restaurant
640483,F,1/11/1953,51.65,7/2/2023,"Reeves, Gutierrez and Le",Restaurant
747367,F,2/11/1951,185.79,10/4/2023,James PLC,Market
587716,M,31-10-1959,211.32,22-06-2023,"Kennedy, Robinson and Reyes",Clothing
326183,M,22-10-1992,516.96,10/1/2023,Miller-Schmidt,Electronics
589232,F,22-10-1993,123.34,6/1/2023,Fowler-Pena,Electronics
399803,F,24-10-1987,415.4,11/9/2023,Paul-Wilson,Market
685223,M,30-10-1960,71.5,21-02-2023,Jennings-Black,Clothing
420123,,27-10-1973,62.08,24-09-2023,Phillips-Richardson,Restaurant
582128,,1/11/1953,224.9,17-01-2023,"Cruz, Sanchez and Gardner",Electronics
209275,M,28-10-1968,188.08,1/3/2023,Thompson Inc,Electronics
293957,M,26-10-1977,97.68,20-01-2023,Richardson Group,Restaurant
559312,F,21-10-1999,2093.75,1/1/2023,Adams PLC,Travel
525236,,30-10-1963,1189.84,5/7/2023,Davidson-Warren,Travel
333565,,29-10-1964,55.3,6/6/2023,"Walters, Garcia and Martin",Restaurant
738460,F,1/11/1952,210.03,6/6/2023,Williams Ltd,Clothing
808449,M,28-10-1971,77.04,12/3/2023,"Hammond, Johnson and Donovan",Restaurant
597427,M,29-10-1966,72.46,8/5/2023,Cook Ltd,Restaurant
914669,F,20-10-2002,64.15,22-07-2023,"Bishop, Harrison and Brown",Cosmetic
720502,F,1/11/1953,193.3,23-02-2023,"Beltran, Davis and Morales",Clothing
661202,F,2/11/1951,1973.13,2/7/2023,Carpenter-Cline,Travel
540605,F,24-10-1985,33.75,28-02-2023,Wyatt Inc,Cosmetic
230892,F,29-10-1967,303.24,17-08-2023,Moore-Delgado,Market
938450,M,23-10-1988,194.93,31-03-2023,"Smith, Thomas and Miller",Cosmetic
718937,F,26-10-1979,1238.96,4/3/2023,"Wilson, Clark and Caldwell",Travel
130089,F,19-10-2005,164.51,17-01-2023,Hernandez PLC,Market
799524,,2/11/1948,26.22,6/3/2023,Gray-Delgado,Restaurant
212828,F,2/11/1950,1050.43,13-03-2023,Gilmore-Frye,Travel
706018,M,27-10-1975,1831.8,12/9/2023,Salas-Nguyen,Travel
965548,M,31-10-1956,368.47,3/2/2023,Dixon-Roberts,Market
322429,M,22-10-1995,83.08,10/3/2023,Rodriguez Group,Cosmetic
203173,,30-10-1962,846.87,1/6/2023,"Wilcox, Mueller and Frazier",Travel
79837,F,28-10-1971,1921.82,2/8/2023,Garcia PLC,Travel
332928,M,29-10-1965,130.08,13-10-2023,"Gonzalez, Gomez and Miller",Electronics
729759,M,28-10-1970,55.2,19-06-2023,Kelly-Rodriguez,Market
